timestamp,X (mg),Y (mg),Z (mg)
3498821,-570,773,148
3498851,-614,759,191
3498911,-586,743,185
3498970,-596,758,181
3499000,-594,764,176
3499061,-589,772,181
3499150,-610,763,186
3499184,-583,768,173
3499210,-607,766,184
3499271,-590,760,186
3499300,-603,763,189
3499360,-600,761,169
3499421,-600,762,161
3499450,-618,765,180
3499511,-590,759,167
3499571,-610,766,175
3499600,-592,763,170
3499660,-609,760,180
3499721,-595,765,179
3499750,-597,762,168
3499811,-605,761,180
3499870,-600,765,185
3499900,-606,759,184
3499961,-596,762,173
3500021,-608,761,186
3500050,-589,761,173
3500111,-617,760,176
3500170,-592,761,172
3500200,-605,763,179
3500261,-596,763,178
3500320,-605,760,183
3500350,-598,763,182
3500410,-605,763,175
3500471,-601,760,175
3500500,-597,764,179
3500561,-606,762,174
3500621,-591,759,164
3500651,-611,764,173
3500711,-594,761,177
3500771,-611,763,184
3500801,-603,758,173
3500861,-604,765,171
3500921,-594,764,170
3500950,-600,759,177
3501010,-612,759,177
3501071,-597,759,166
3501100,-607,764,169
3501161,-599,761,183
3501221,-602,758,182
3501250,-598,763,167
3501310,-610,763,166
3501370,-599,759,174
3501400,-599,765,185
3501461,-596,762,175
3501521,-601,764,167
3501550,-608,762,169
3501611,-598,763,172
3501670,-602,765,182
3501700,-604,758,177
3501761,-601,764,154
3501821,-614,765,178
3501850,-585,758,182
3501910,-610,769,172
3501970,-605,765,161
3502000,-596,763,170
3502060,-598,768,185
3502120,-591,764,185
3502150,-602,765,178
3502211,-601,760,165
3502271,-601,762,169
3502300,-608,759,182
3502360,-592,762,176
3502450,-612,763,178
3502482,-599,757,179
3502510,-600,764,181
3502570,-600,764,174
3502601,-601,762,175
3502660,-609,757,183
3502720,-588,765,171
3502750,-609,763,184
3502810,-593,757,181
3502870,-613,760,173
3502900,-604,760,163
3502960,-603,762,180
3503020,-605,759,190
3503050,-595,761,179
3503111,-609,762,169
3503170,-601,757,171
3503201,-608,757,181
3503260,-599,762,184
3503320,-601,760,173
3503350,-608,763,169
3503411,-601,761,177
3503471,-602,762,186
3503500,-597,762,173
3503591,-608,761,175
3503620,-601,759,175
3503650,-608,760,172
3503710,-601,760,174
3503771,-601,760,189
3503800,-599,759,180
3503860,-611,762,161
3503920,-599,762,165
3503950,-607,761,186
3504011,-599,761,189
3504071,-600,762,168
3504100,-609,763,165
3504161,-601,758,170
3504220,-604,761,188
3504250,-599,759,173
3504311,-610,764,165
3504371,-601,760,167
3504401,-601,763,183
3504460,-603,760,182
3504521,-602,762,171
3504550,-606,761,170
3504611,-596,764,178
3504700,-607,759,176
3504732,-598,761,167
3504760,-610,762,186
3504820,-591,760,175
3504850,-620,765,173
3504911,-596,758,161
3504971,-607,763,180
3505001,-598,763,186
3505061,-594,760,178
3505121,-611,765,164
3505150,-604,761,163
3505211,-599,762,181
3505271,-597,764,183
3505300,-602,762,171
3505361,-607,761,166
3505421,-597,764,174
3505450,-602,763,181
3505511,-600,761,176
3505571,-604,762,164
3505601,-603,764,166
3505661,-600,763,182
3505720,-601,756,177
3505751,-598,766,160
3505810,-612,764,174
3505870,-591,759,177
3505900,-616,765,175
3505960,-593,763,158
3506021,-610,762,174
3506050,-597,763,182
3506111,-596,763,174
3506171,-606,763,169
3506200,-601,763,166
3506260,-605,765,174
3506320,-598,760,169
3506350,-604,764,184
3506411,-607,757,174
3506471,-606,760,162
3506500,-611,761,175
3506560,-593,760,172
3506621,-608,768,172
3506650,-596,754,171
3506711,-609,762,182
3506770,-601,760,163
3506800,-619,756,153
3506860,-608,759,164
3506921,-598,759,196
3506950,-606,759,184
3507011,-607,763,149
3507071,-612,762,156
