timestamp,X (mg),Y (mg),Z (mg)
24096,-117,-1010,91
24157,-112,-1010,123
24217,-115,-1010,98
24246,-118,-1008,105
24306,-113,-1010,106
24367,-117,-1009,103
24396,-116,-1008,98
24456,-117,-1010,111
24517,-120,-1010,100
24546,-118,-1010,101
24606,-118,-1009,105
24667,-120,-1008,101
24696,-119,-1009,102
24756,-120,-1010,104
24817,-117,-1009,101
24846,-117,-1009,102
24906,-125,-1008,103
24967,-119,-1009,104
24996,-117,-1009,105
25057,-121,-1012,100
25117,-121,-1007,102
25146,-110,-1009,107
25206,-125,-1010,93
25267,-115,-1010,119
25296,-124,-1007,92
25356,-113,-1008,111
25417,-124,-1011,91
25446,-114,-1010,116
25506,-123,-1007,97
25567,-118,-1009,109
25596,-117,-1011,101
25657,-121,-1007,103
25717,-114,-1010,105
25746,-117,-1011,102
25806,-118,-1008,108
25867,-118,-1011,102
25896,-115,-1008,104
25956,-117,-1008,105
26017,-114,-1012,108
26046,-119,-1008,100
26106,-112,-1007,106
26166,-119,-1010,103
26196,-112,-1008,109
26256,-116,-1010,98
26317,-112,-1009,116
26346,-116,-1010,98
26406,-110,-1008,110
26467,-116,-1010,103
26496,-112,-1007,111
26556,-116,-1009,99
26617,-112,-1010,116
26646,-116,-1009,99
26706,-113,-1008,106
26766,-113,-1010,108
26796,-116,-1008,108
26856,-113,-1011,105
26917,-111,-1009,110
26946,-116,-1009,102
27007,-112,-1009,109
27067,-113,-1011,105
27096,-112,-1008,107
27156,-112,-1011,108
27217,-112,-1009,111
27246,-116,-1009,103
27306,-111,-1011,106
27367,-115,-1010,107
27396,-115,-1005,99
27456,-121,-1012,106
27517,-114,-1008,113
27546,-120,-1010,90
27606,-113,-1008,119
27666,-116,-1011,103
27696,-118,-1007,102
27756,-116,-1009,105
27816,-118,-1010,109
27847,-120,-1008,96
27906,-119,-1009,106
27967,-119,-1010,104
27996,-122,-1008,100
28056,-118,-1009,107
28117,-122,-1009,101
28147,-121,-1008,101
28206,-122,-1010,101
28267,-124,-1008,105
28296,-120,-1009,103
28357,-122,-1008,101
28416,-121,-1010,103
28446,-119,-1008,102
28506,-117,-1009,104
28566,-123,-1009,100
28596,-123,-1009,111
28656,-113,-1009,97
28717,-123,-1009,104
28746,-119,-1009,113
28806,-122,-1009,95
28866,-115,-1007,113
28896,-122,-1010,91
28956,-116,-1010,114
29017,-120,-1008,97
29046,-119,-1008,110
29106,-117,-1010,103
29166,-119,-1008,106
29196,-116,-1010,104
29256,-118,-1008,106
29316,-119,-1010,104
29346,-119,-1009,102
29406,-118,-1008,103
29467,-112,-1010,109
29496,-116,-1009,104
29556,-116,-1009,110
29617,-117,-1010,103
29646,-116,-1006,106
29706,-119,-1010,101
29766,-119,-1010,110
29796,-110,-1008,111
29856,-118,-1009,102
29917,-116,-1010,111
29947,-111,-1008,105
30006,-119,-1010,101
30067,-112,-1008,115
30096,-114,-1011,109
30156,-113,-1008,113
30217,-114,-1010,105
30246,-115,-1009,109
30306,-115,-1008,102
30366,-114,-1009,109
30396,-113,-1010,112
30456,-113,-1009,107
30516,-113,-1010,110
30546,-114,-1009,107
30606,-114,-1009,106
30667,-117,-1009,109
30696,-112,-1009,111
30756,-116,-1008,105
30816,-111,-1009,111
30846,-119,-1010,104
30906,-117,-1004,108
30966,-118,-1011,103
30996,-121,-1010,111
31056,-110,-1009,106
31116,-124,-1008,102
31146,-114,-1009,112
31206,-118,-1009,101
31266,-120,-1009,102
31296,-119,-1009,109
31356,-119,-1009,101
31416,-118,-1008,109
31446,-120,-1009,103
31506,-123,-1007,102
31566,-121,-1008,105
31596,-118,-1010,103
31656,-121,-1007,102
31716,-119,-1009,106
31746,-121,-1008,101
31806,-120,-1009,103
31866,-121,-1009,106
31896,-119,-1010,101
31956,-122,-1008,99
32016,-114,-1011,116
32046,-124,-1011,93
32106,-118,-1006,108
32166,-113,-1013,110
32196,-126,-1006,96
32256,-114,-1010,109
32316,-112,-1010,107
32346,-118,-1008,103
32407,-121,-1009,103
32466,-115,-1010,105
32496,-115,-1010,103
32556,-121,-1007,98
32616,-113,-1010,112
32646,-121,-1008,97
32706,-112,-1009,113
32766,-115,-1010,103
32796,-115,-1008,110
32856,-114,-1009,101
32916,-114,-1008,108
32946,-119,-1009,103
33006,-113,-1009,107
33067,-115,-1009,105
33096,-115,-1008,109
33156,-110,-1013,105
33216,-115,-1006,108
33246,-111,-1009,105
33306,-118,-1012,105
33367,-110,-1007,112
33395,-116,-1009,99
33456,-111,-1011,115
33517,-114,-1008,106
33546,-111,-1009,108
33606,-114,-1009,105
33667,-113,-1010,112
33696,-113,-1009,104
33756,-113,-1009,107
33817,-112,-1010,111
33846,-113,-1009,105
33906,-111,-1011,110
33966,-113,-1009,108
33996,-113,-1010,108
34056,-114,-1009,106
34116,-113,-1010,108
34145,-114,-1010,107
34206,-112,-1009,106
34266,-115,-1010,105
34296,-113,-1007,112
34356,-117,-1009,99
34416,-110,-1011,115
34445,-119,-1008,105
34506,-116,-1004,101
34566,-115,-1012,107
34596,-117,-1008,109
34656,-115,-1009,102
34716,-114,-1010,113
34746,-118,-1009,103
34806,-117,-1010,105
34866,-120,-1008,101
34896,-113,-1006,112
34956,-120,-1004,90
35017,-120,-1010,112
35046,-115,-1007,99
35106,-116,-1009,107
35166,-119,-1008,109
35196,-115,-1009,101
35256,-117,-1009,102
35317,-126,-1009,95
35346,-116,-1009,114
35406,-121,-1008,88
35466,-114,-1010,117
35496,-115,-1013,107
35556,-125,-1007,108
35616,-101,-1013,108
35646,-133,-1004,99
35706,-115,-1012,109
35766,-112,-1006,95
35796,-109,-1011,119
35856,-118,-1010,102
35946,-113,-1010,109
35976,-117,-1008,99
36006,-113,-1007,113
36066,-119,-1009,97
36096,-112,-1008,119
36156,-114,-1010,101
36216,-116,-1009,110
36245,-114,-1010,108
36306,-115,-1009,107
36366,-117,-1011,106
36396,-116,-1009,108
36456,-113,-1008,108
36516,-113,-1010,105
36546,-111,-1011,116
36606,-119,-1006,104
36667,-107,-1013,111
36709,-115,-1008,109
36756,-113,-1005,106
36816,-113,-1014,107
36846,-113,-1006,109
36906,-112,-1012,102
36966,-111,-1008,120
36996,-116,-1011,109
37056,-111,-1011,114
37116,-113,-1011,100
37146,-113,-1006,113
37206,-115,-1010,104
37266,-119,-1007,107
37296,-106,-1013,117
37356,-118,-1007,100
37416,-108,-1009,117
37446,-118,-1008,115
37506,-119,-1013,100
37566,-117,-1007,110
37596,-118,-1008,99
37656,-117,-1009,106
37716,-110,-1008,117
37746,-116,-1011,106
37806,-115,-1009,116
37866,-123,-1008,99
37896,-116,-1011,105
37956,-121,-1011,100
38016,-120,-1003,104
38045,-115,-1012,113
38106,-124,-1009,97
38166,-117,-1007,110
38196,-120,-1010,104
38256,-122,-1008,106
38316,-116,-1010,104
38346,-120,-1009,106
38406,-116,-1008,108
38466,-121,-1007,101
38496,-115,-1012,111
38556,-117,-1009,98
38616,-119,-1008,110
38646,-118,-1009,104
38706,-112,-1007,108
38766,-118,-1010,108
38795,-118,-1009,103
38856,-114,-1009,111
38916,-119,-1009,106
38946,-116,-1009,106
39006,-111,-1012,112
39066,-119,-1006,105
39096,-115,-1008,106
39156,-118,-1013,110
39216,-112,-1006,110
39245,-119,-1008,101
39306,-112,-1010,118
39366,-115,-1007,105
39396,-114,-1009,110
39456,-116,-1008,106
39516,-112,-1008,116
39545,-111,-1010,106
39606,-114,-1009,110
39636,-111,-1011,114
39696,-117,-1008,102
39756,-112,-1009,112
39816,-112,-1009,109
39846,-113,-1009,105
39906,-113,-1009,115
39966,-112,-1010,107
39996,-113,-1008,110
40056,-110,-1010,111
40086,-114,-1008,109
40146,-113,-1008,109
40206,-113,-1010,110
40236,-110,-1012,113
40296,-115,-1009,108
40356,-111,-1006,109
40386,-112,-1011,111
40446,-114,-1008,106
40506,-116,-1009,104
40536,-115,-1009,116
40596,-114,-1010,103
40656,-115,-1010,112
40686,-116,-1009,107
40746,-116,-1010,111
40806,-118,-1010,105
40836,-116,-1008,107
40896,-118,-1010,108
40956,-117,-1008,105
40985,-116,-1010,110
41046,-117,-1008,108
41106,-118,-1009,104
41136,-120,-1008,109
41196,-120,-1008,103
41256,-119,-1008,105
41285,-120,-1009,107
41346,-119,-1008,105
41406,-116,-1011,111
41436,-122,-1009,103
41526,-117,-1006,103
41555,-121,-1012,111
41585,-121,-1009,99
41646,-115,-1010,110
41706,-119,-1009,113
41736,-115,-1009,106
41796,-115,-1009,111
41856,-119,-1008,103
41885,-113,-1009,114
41946,-117,-1009,99
42006,-117,-1008,115
42036,-117,-1009,103
42096,-118,-1008,107
42156,-115,-1010,109
42186,-117,-1008,107
42246,-116,-1010,108
42306,-115,-1009,110
42336,-115,-1010,107
42396,-115,-1009,108
42456,-115,-1008,106
42486,-113,-1011,111
42546,-114,-1005,109
42606,-115,-1011,107
42636,-118,-1010,111
42696,-112,-1008,111
42756,-118,-1007,103
42786,-113,-1010,115
42846,-113,-1007,111
42906,-115,-1009,103
42936,-111,-1009,113
42996,-115,-1010,110
43056,-118,-1010,107
43085,-112,-1006,111
43146,-113,-1010,106
43206,-114,-1007,113
43236,-112,-1010,107
43296,-114,-1007,115
43356,-114,-1009,106
43386,-112,-1008,112
43446,-116,-1010,106
43506,-114,-1010,113
43535,-113,-1008,106
43597,-111,-1010,112
43656,-117,-1007,106
43686,-114,-1009,111
43746,-111,-1010,107
43806,-116,-1007,112
43836,-114,-1010,108
43896,-120,-1010,109
43956,-110,-1010,114
44002,-121,-1009,96
44046,-114,-1008,119
44106,-116,-1008,103
44136,-120,-1009,111
44196,-120,-1008,107
44256,-116,-1011,109
44285,-120,-1008,101
44346,-119,-1010,108
44406,-120,-1009,107
44435,-122,-1007,102
44496,-119,-1009,111
44556,-119,-1008,105
44586,-119,-1009,104
44646,-121,-1008,106
44706,-119,-1008,105
44736,-120,-1008,103
44796,-119,-1007,109
44856,-120,-1009,103
44886,-120,-1005,106
44946,-118,-1009,103
45006,-120,-1011,109
45035,-114,-1008,104
45096,-120,-1010,103
45156,-116,-1008,111
45186,-123,-1007,99
45246,-112,-1006,116
45306,-123,-1011,97
45335,-115,-1008,119
45397,-120,-1009,95
45456,-121,-1007,112
45486,-116,-1009,112
45546,-118,-1009,104
45606,-114,-1009,113
45635,-119,-1008,106
45696,-114,-1008,108
45756,-116,-1009,109
45786,-118,-1008,105
45846,-112,-1009,114
45906,-116,-1009,104
45936,-115,-1007,112
45996,-114,-1010,107
46056,-119,-1010,112
46086,-112,-1008,110
46146,-116,-1008,105
46206,-113,-1011,118
46235,-117,-1006,107
46296,-111,-1010,112
46356,-116,-1007,107
46385,-114,-1010,116
46446,-113,-1008,105
46506,-116,-1008,107
46536,-111,-1009,113
46596,-116,-1009,107
46656,-111,-1009,116
46685,-112,-1009,110
46746,-116,-1009,114
46806,-115,-1007,111
46836,-114,-1009,108
46896,-113,-1009,111
46956,-114,-1008,111
46985,-115,-1007,109
47076,-114,-1009,112
47105,-112,-1012,110
47136,-117,-1006,109
47195,-114,-1005,107
47256,-120,-1012,106
47285,-111,-1007,117
47346,-117,-1010,100
47406,-114,-1008,120
47436,-117,-1008,106
47496,-117,-1009,108
47556,-119,-1009,106
47586,-118,-1006,113
47646,-114,-1010,104
47706,-119,-1007,110
47735,-118,-1012,103
47796,-124,-1005,110
47856,-116,-1008,111
47886,-119,-1011,90
47946,-115,-1011,124
48006,-126,-1006,100
48036,-117,-1009,109
48096,-118,-1010,109
48156,-123,-1007,110
48185,-117,-1009,97
48246,-116,-1010,115
48306,-123,-1010,105
48335,-117,-1004,96
48396,-112,-1011,118
48456,-120,-1008,103
48516,-116,-1007,108
48546,-116,-1008,116
48606,-114,-1011,112
48635,-121,-1008,108
48696,-116,-1009,117
48755,-118,-1008,111
48786,-118,-1010,102
48846,-112,-1009,120
48906,-119,-1009,105
48936,-115,-1007,112
48996,-114,-1010,116
49056,-119,-1007,108
49085,-114,-1009,111
49146,-116,-1009,112
49206,-116,-1009,112
49235,-113,-1008,111
49296,-115,-1009,116
49356,-115,-1010,113
49386,-117,-1006,105
49446,-111,-1009,121
49506,-117,-1011,107
49536,-120,-1005,113
49596,-112,-1010,116
49656,-116,-1005,104
49686,-112,-1010,117
49746,-115,-1007,115
49806,-111,-1011,118
49835,-125,-1004,103
49896,-103,-1012,127
49956,-117,-1007,106
49986,-117,-1008,108
50046,-112,-1012,119
50106,-117,-1008,106
50135,-112,-1007,115
50196,-113,-1011,112
50256,-114,-1008,117
50285,-115,-1010,101
50346,-116,-1007,120
50406,-117,-1009,106
50436,-114,-1007,108
50496,-117,-1008,114
50556,-117,-1008,111
50585,-119,-1008,104
50646,-111,-1010,120
50706,-122,-1011,104
50736,-118,-1004,111
50796,-114,-1012,109
50856,-125,-1007,104
50885,-115,-1009,108
50946,-119,-1008,117
51006,-117,-1010,109
51035,-120,-1007,104
51096,-119,-1009,110
51156,-120,-1007,104
51185,-122,-1009,104
51246,-118,-1008,113
51306,-121,-1007,106
51335,-118,-1008,108
51396,-120,-1009,111
51456,-120,-1009,106
51485,-119,-1008,106
51546,-121,-1010,114
51606,-121,-1008,108
51636,-120,-1008,106
51696,-115,-1012,115
51756,-121,-1011,105
51785,-116,-1005,111
51846,-117,-1011,110
51906,-121,-1006,105
51935,-113,-1009,109
51996,-116,-1009,114
52056,-116,-1008,112
52085,-117,-1009,109
52146,-115,-1010,112
52206,-114,-1008,110
52235,-119,-1009,106
52296,-118,-1008,112
52356,-116,-1008,108
52386,-116,-1010,111
52446,-115,-1009,119
52506,-114,-1009,108
52535,-114,-1008,115
52596,-112,-1008,109
52656,-118,-1007,107
52685,-122,-1008,114
52746,-117,-1009,107
52806,-109,-1016,119
52835,-117,-1004,109
52896,-115,-1003,120
52956,-114,-1012,112
52985,-111,-1009,112
53046,-119,-1010,97
53106,-120,-1006,120
53135,-116,-1010,104
53196,-110,-1007,113
53256,-116,-1009,115
53286,-114,-1009,120
53346,-114,-1009,118
53406,-119,-1009,108
53435,-111,-1008,111
53496,-118,-1012,105
53556,-115,-1011,117
53585,-112,-1011,107
53646,-119,-1007,117
53706,-114,-1010,118
53736,-116,-1006,110
53796,-121,-1008,107
53856,-117,-1007,109
53886,-117,-1011,113
53946,-119,-1009,109
54006,-120,-1008,115
54036,-112,-1006,106
54096,-121,-1010,112
54156,-116,-1008,104
54186,-120,-1003,112
