timestamp,X (mg),Y (mg),Z (mg)
114969.0,-1997.0,345.0,49.0
114999.0,-599.0,-55.0,-273.0
115059.0,236.0,74.0,-182.0
115119.0,675.0,-244.0,734.0
115149.0,-210.0,-422.0,250.0
115209.0,-1947.0,21.0,-908.0
115269.0,-1116.0,742.0,-1663.0
115299.0,-1866.0,1219.0,-1191.0
115359.0,-1013.0,397.0,-144.0
115419.0,-85.0,862.0,-266.0
115449.0,536.0,712.0,-179.0
115509.0,383.0,122.0,33.0
115569.0,-1998.0,-466.0,48.0
115599.0,-829.0,666.0,-1040.0
115659.0,-1722.0,677.0,-1187.0
115719.0,-1916.0,121.0,52.0
115748.0,-659.0,-140.0,-121.0
115809.0,281.0,118.0,-72.0
115869.0,946.0,-198.0,760.0
115899.0,-150.0,-896.0,106.0
115959.0,-1662.0,285.0,-871.0
116019.0,-1512.0,1583.0,-1997.0
116049.0,-1998.0,883.0,-617.0
116109.0,-645.0,944.0,-141.0
116169.0,374.0,1399.0,-117.0
116199.0,646.0,437.0,289.0
116259.0,196.0,-471.0,-165.0
116319.0,-1998.0,-248.0,-574.0
116348.0,-1418.0,1487.0,-1272.0
116409.0,-1998.0,821.0,-591.0
116469.0,-733.0,193.0,-620.0
116499.0,-93.0,-60.0,-167.0
116559.0,681.0,179.0,491.0
116619.0,311.0,-386.0,250.0
116649.0,-1471.0,-669.0,-445.0
116710.0,-1825.0,484.0,-986.0
116769.0,-1998.0,1506.0,-1622.0
116799.0,-1643.0,919.0,-654.0
116859.0,-303.0,849.0,-141.0
116919.0,415.0,1048.0,-179.0
116949.0,567.0,175.0,344.0
117009.0,94.0,-28.0,-23.0
117069.0,-1998.0,235.0,-411.0
117099.0,-993.0,1215.0,-1576.0
117159.0,-1998.0,647.0,-348.0
117219.0,-933.0,199.0,-841.0
117249.0,-268.0,-84.0,-283.0
117309.0,714.0,251.0,1086.0
117369.0,6.0,-373.0,913.0
117399.0,-685.0,-94.0,-558.0
117459.0,-1998.0,1613.0,-1014.0
117520.0,-1966.0,1279.0,-1788.0
117549.0,-708.0,749.0,-865.0
117609.0,-340.0,565.0,-1.0
117669.0,153.0,699.0,-52.0
117699.0,353.0,269.0,214.0
117759.0,122.0,401.0,-249.0
117819.0,-1623.0,374.0,-605.0
117849.0,-933.0,1292.0,-1354.0
117909.0,-1998.0,846.0,-302.0
117969.0,-635.0,247.0,-805.0
117998.0,-324.0,-169.0,-143.0
118059.0,377.0,48.0,758.0
118119.0,-87.0,-388.0,194.0
118149.0,-679.0,166.0,-482.0
118208.0,-1958.0,1851.0,-794.0
118269.0,-1488.0,1477.0,-1419.0
118299.0,-635.0,792.0,-627.0
118359.0,-397.0,502.0,-93.0
118419.0,101.0,890.0,-85.0
118449.0,384.0,353.0,39.0
118509.0,431.0,138.0,163.0
118569.0,-1998.0,240.0,267.0
118599.0,-806.0,1291.0,-1357.0
118659.0,-1897.0,1137.0,-1038.0
118719.0,-948.0,191.0,-777.0
118749.0,-277.0,-145.0,-414.0
118809.0,142.0,168.0,-95.0
118869.0,531.0,-158.0,999.0
118898.0,-1126.0,-501.0,-314.0
118959.0,-1144.0,418.0,-1037.0
119019.0,-1998.0,1961.0,-1602.0
119049.0,-1503.0,908.0,-751.0
119109.0,-201.0,699.0,-429.0
119169.0,624.0,1405.0,-91.0
119198.0,329.0,128.0,1433.0
119259.0,123.0,181.0,-277.0
119319.0,-1667.0,823.0,-934.0
119348.0,-1962.0,1363.0,-1590.0
119408.0,-1799.0,895.0,-1321.0
119469.0,-404.0,-121.0,-462.0
119499.0,-253.0,-162.0,-41.0
119559.0,710.0,-134.0,471.0
119619.0,-320.0,-311.0,62.0
119649.0,-1134.0,127.0,-622.0
119709.0,-1998.0,1407.0,-880.0
119769.0,-1699.0,976.0,-1829.0
119799.0,-972.0,523.0,-375.0
119859.0,-318.0,701.0,142.0
119919.0,536.0,836.0,11.0
119949.0,655.0,268.0,-55.0
120009.0,-110.0,-138.0,-385.0
120069.0,-934.0,1226.0,-524.0
