timestamp,X (mg),Y (mg),Z (mg)
23243,-950,25,-307
23272,-944,27,-325
23333,-949,29,-296
23393,-950,25,-312
23423,-949,30,-316
23483,-967,25,-282
23543,-945,29,-335
23573,-940,32,-307
23633,-956,23,-262
23723,-948,27,-342
23754,-954,25,-310
23782,-951,25,-281
23843,-947,28,-323
23903,-955,24,-309
23932,-948,25,-296
23993,-955,26,-307
24023,-947,27,-310
24083,-954,26,-308
24143,-946,27,-304
24173,-958,29,-313
24233,-945,21,-311
24293,-954,30,-318
24323,-952,25,-278
24383,-957,23,-312
24444,-941,24,-316
24473,-959,20,-295
24533,-943,20,-317
24592,-961,19,-297
24623,-945,18,-306
24682,-949,16,-323
24742,-952,17,-293
24773,-953,17,-304
24833,-944,17,-322
24893,-953,16,-304
24922,-953,18,-298
24983,-954,12,-316
25043,-950,21,-333
25073,-945,12,-280
25133,-962,13,-296
25192,-944,11,-346
25222,-952,17,-282
25283,-965,14,-271
25343,-949,22,-329
25373,-947,19,-319
25433,-943,17,-299
25493,-951,10,-316
25523,-964,13,-300
25583,-952,11,-296
25643,-947,11,-293
25673,-951,14,-299
25732,-958,17,-312
25793,-946,8,-296
25823,-964,20,-329
25913,-937,11,-280
25946,-964,8,-268
25973,-958,15,-339
26033,-950,14,-309
26124,-948,9,-262
26124,-965,13,-312
26183,-946,7,-301
26243,-951,13,-308
26273,-954,12,-281
26333,-955,14,-297
26393,-951,16,-301
26422,-958,14,-292
26483,-948,19,-308
26542,-951,11,-303
26573,-954,8,-348
26633,-932,12,-275
26723,-955,5,-179
26724,-958,11,-360
26783,-945,18,-349
26842,-970,12,-207
26872,-955,23,-333
26933,-953,22,-345
26993,-967,14,-265
27022,-954,27,-290
27083,-964,25,-299
27143,-955,28,-321
27173,-958,32,-305
27233,-960,39,-282
27293,-949,36,-335
27323,-937,39,-385
27413,-926,29,-269
27442,-958,10,-234
27472,-953,2,-364
27533,-964,3,-299
27593,-984,16,-228
27623,-929,43,-351
27713,-892,43,-348
27743,-923,43,-289
27772,-948,28,-274
27833,-950,13,-304
27892,-977,14,-338
27922,-951,24,-260
27983,-960,35,-279
28042,-969,49,-324
28072,-964,47,-282
28133,-971,51,-300
28193,-941,53,-307
28222,-964,54,-293
28282,-951,52,-292
28343,-958,56,-320
28372,-944,48,-309
28433,-952,41,-312
28494,-942,43,-311
28522,-958,42,-270
28582,-949,42,-297
28643,-948,43,-336
28673,-955,41,-284
28733,-960,37,-287
28793,-947,37,-347
28823,-936,38,-291
28883,-967,37,-248
28973,-950,43,-309
29005,-954,44,-338
29032,-957,45,-280
29093,-943,47,-300
29123,-957,44,-315
29183,-954,43,-286
29243,-957,45,-306
29273,-949,40,-289
29333,-950,38,-310
29393,-945,40,-316
29482,-952,41,-285
29516,-949,46,-300
29543,-958,40,-320
29572,-948,42,-328
29632,-944,44,-271
29692,-968,39,-286
29723,-938,44,-342
29783,-959,41,-284
29872,-957,40,-278
29904,-948,40,-332
29932,-954,37,-290
29992,-954,40,-289
30022,-951,38,-310
30083,-951,35,-296
30143,-955,34,-299
30172,-950,32,-306
30233,-951,30,-299
30293,-948,32,-294
30353,-954,28,-300
30382,-952,35,-294
30443,-957,33,-292
30503,-951,25,-305
30592,-952,34,-324
30595,-944,31,-277
30625,-962,23,-277
30682,-957,29,-336
30742,-949,22,-273
30772,-954,27,-289
30863,-960,27,-307
30892,-953,22,-286
30982,-952,25,-293
31011,-951,24,-301
31043,-957,25,-294
31102,-955,24,-292
31132,-958,24,-306
31193,-953,25,-293
31222,-957,25,-294
31283,-946,26,-308
31343,-958,24,-292
31373,-953,23,-294
31463,-956,31,-337
31492,-930,25,-281
31553,-966,27,-279
31583,-939,31,-333
31643,-961,31,-293
31672,-940,30,-292
31732,-955,34,-320
31793,-957,32,-299
31822,-936,32,-291
31882,-944,30,-327
31943,-977,31,-313
31972,-953,27,-249
32063,-959,24,-324
32096,-941,34,-303
32122,-969,32,-288
32213,-945,43,-310
32242,-957,41,-311
32272,-931,48,-306
32363,-973,42,-312
32392,-936,39,-336
32422,-944,53,-291
32483,-966,39,-280
32543,-938,47,-344
32572,-946,40,-307
32633,-956,46,-294
32693,-961,53,-333
32753,-952,49,-307
32783,-952,52,-296
32842,-943,45,-316
32872,-955,47,-319
32932,-953,42,-309
32993,-944,37,-308
33023,-939,38,-306
33082,-959,34,-312
33142,-948,35,-310
33172,-957,36,-320
33233,-938,32,-313
33293,-954,29,-285
33323,-951,24,-309
33383,-939,32,-349
33443,-948,30,-289
33472,-964,31,-295
33532,-943,29,-340
33593,-948,32,-298
33622,-949,29,-305
33712,-939,23,-338
33742,-940,23,-286
33772,-961,27,-294
33833,-943,23,-341
33893,-941,30,-319
33953,-959,34,-283
33982,-949,40,-351
34043,-937,35,-320
34073,-965,41,-278
34132,-923,29,-311
34193,-966,39,-329
34282,-936,36,-311
34315,-957,32,-313
34342,-936,37,-294
34372,-961,42,-323
34433,-938,41,-298
34493,-953,44,-298
34522,-963,58,-312
34582,-936,46,-330
34672,-958,54,-297
34675,-969,43,-280
34732,-930,52,-344
34793,-980,48,-290
34822,-922,54,-291
34882,-976,50,-327
34943,-930,45,-303
34972,-969,49,-300
35032,-937,49,-278
35093,-996,51,-329
35122,-915,36,-321
35182,-954,33,-255
35243,-967,29,-302
35272,-929,41,-344
35333,-974,40,-273
35393,-944,39,-295
35422,-949,45,-326
35482,-955,33,-289
35543,-960,32,-306
35572,-945,31,-268
35633,-966,26,-287
35693,-954,37,-322
35722,-963,30,-293
35782,-941,37,-307
35842,-950,30,-308
35872,-951,27,-291
35932,-956,28,-310
35993,-946,27,-300
36022,-955,18,-304
36082,-952,29,-310
36112,-936,11,-287
36172,-958,26,-271
36232,-953,10,-317
36262,-953,28,-316
36322,-951,23,-294
36382,-926,27,-318
36413,-959,27,-303
36473,-956,28,-318
36532,-953,34,-285
36562,-950,27,-293
36653,-954,27,-316
36684,-960,40,-286
36712,-959,45,-289
36773,-948,54,-328
36833,-958,41,-351
36863,-941,49,-308
36923,-956,41,-306
37013,-956,41,-318
37048,-926,36,-314
37072,-947,25,-300
37132,-954,22,-292
37162,-950,21,-291
37223,-945,12,-293
37282,-945,17,-311
37312,-963,23,-298
37373,-957,23,-304
37432,-945,29,-313
37463,-957,26,-303
37523,-948,39,-304
37582,-950,25,-308
37612,-947,31,-316
37673,-950,39,-291
37732,-956,34,-310
37763,-946,40,-353
37823,-956,36,-297
37882,-959,37,-291
37912,-955,37,-331
37972,-946,44,-289
38032,-953,45,-302
38063,-928,29,-312
38123,-976,18,-294
38182,-947,48,-282
38213,-955,30,-346
38303,-948,38,-352
38333,-943,28,-272
38362,-968,33,-342
38423,-916,27,-319
38513,-981,29,-269
38545,-932,27,-335
38572,-963,24,-352
38632,-920,20,-312
38663,-957,32,-292
38723,-951,36,-320
38813,-949,39,-342
38844,-952,44,-294
38872,-942,41,-327
38932,-947,46,-338
38963,-954,38,-305
39023,-953,41,-308
39082,-936,34,-312
39113,-959,38,-323
39172,-933,33,-294
39232,-972,34,-301
39262,-940,30,-334
39323,-961,27,-309
39383,-957,25,-310
39413,-937,23,-356
39472,-931,25,-297
39562,-951,21,-236
39592,-960,30,-297
39622,-948,28,-324
39683,-953,22,-319
39712,-934,19,-331
39773,-943,10,-318
39833,-969,18,-318
39863,-944,18,-244
39923,-978,15,-296
39982,-932,16,-378
40043,-949,17,-280
40072,-936,16,-269
