Logged started on,13/07/2021 15:07:59
Feature,Accelerometer
Nodes,AM1V310 @324A36

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
13/07/2021 15:09:36.053,96799,AM1V310 @324A36,54209,B4FE90FCD800,-332,-880,216
13/07/2021 15:09:36.113,96853,AM1V310 @324A36,54216,8FFE66FCA300,-369,-922,163
13/07/2021 15:09:36.173,96912,AM1V310 @324A36,54222,CEFE74FC1801,-306,-908,280
13/07/2021 15:09:36.203,96942,AM1V310 @324A36,54228,99FE5BFCCF00,-359,-933,207
13/07/2021 15:09:36.264,97003,AM1V310 @324A36,54234,9AFE63FCB800,-358,-925,184
13/07/2021 15:09:36.323,97063,AM1V310 @324A36,54241,A1FE3FFC1701,-351,-961,279
13/07/2021 15:09:36.353,97093,AM1V310 @324A36,54247,EAFE8CFCEC00,-278,-884,236
13/07/2021 15:09:36.414,97153,AM1V310 @324A36,54253,AAFE82FCCD00,-342,-894,205
13/07/2021 15:09:36.474,97213,AM1V310 @324A36,54259,8EFE7FFCF200,-370,-897,242
13/07/2021 15:09:36.503,97242,AM1V310 @324A36,54266,5EFE22FC4F01,-418,-990,335
13/07/2021 15:09:36.563,97302,AM1V310 @324A36,54272,59FE72FB9101,-423,-1166,401
13/07/2021 15:09:36.623,97363,AM1V310 @324A36,54278,62FE1FFBED01,-414,-1249,493
13/07/2021 15:09:36.653,97392,AM1V310 @324A36,54284,91FEACFB6401,-367,-1108,356
13/07/2021 15:09:36.713,97452,AM1V310 @324A36,54291,30FF9BFC2701,-208,-869,295
13/07/2021 15:09:36.773,97513,AM1V310 @324A36,54297,2AFF4FFC6D01,-214,-945,365
13/07/2021 15:09:36.803,97542,AM1V310 @324A36,54303,7AFF5BFC6901,-134,-933,361
13/07/2021 15:09:36.864,97603,AM1V310 @324A36,54309,97FEB1FC2001,-361,-847,288
13/07/2021 15:09:36.923,97663,AM1V310 @324A36,54316,F4FEE2FCBB00,-268,-798,187
13/07/2021 15:09:36.953,97692,AM1V310 @324A36,54322,19FF0FFDEDFF,-231,-753,-19
13/07/2021 15:09:37.013,97753,AM1V310 @324A36,54328,EDFE0EFD2C01,-275,-754,300
13/07/2021 15:09:37.073,97813,AM1V310 @324A36,54334,B1FED8FCE5FF,-335,-808,-27
13/07/2021 15:09:37.103,97842,AM1V310 @324A36,54341,84FE79FC9000,-380,-903,144
13/07/2021 15:09:37.163,97903,AM1V310 @324A36,54347,AAFE49FC5A00,-342,-951,90
13/07/2021 15:09:37.223,97963,AM1V310 @324A36,54353,87FE22FC9800,-377,-990,152
13/07/2021 15:09:37.253,97992,AM1V310 @324A36,54359,CFFE1CFCB200,-305,-996,178
13/07/2021 15:09:37.313,98053,AM1V310 @324A36,54366,A8FEC9FB6800,-344,-1079,104
13/07/2021 15:09:37.373,98113,AM1V310 @324A36,54372,22FE51FB9300,-478,-1199,147
13/07/2021 15:09:37.403,98142,AM1V310 @324A36,54378,D7FDB7FA0401,-553,-1353,260
13/07/2021 15:09:37.463,98203,AM1V310 @324A36,54384,8DFEE3FBC400,-371,-1053,196
13/07/2021 15:09:37.523,98263,AM1V310 @324A36,54391,4FFE82FCCA00,-433,-894,202
13/07/2021 15:09:37.553,98292,AM1V310 @324A36,54397,61FEA3FC2E01,-415,-861,302
13/07/2021 15:09:37.613,98353,AM1V310 @324A36,54403,9DFEC0FCA601,-355,-832,422
13/07/2021 15:09:37.673,98413,AM1V310 @324A36,54409,71FEFFFC9401,-399,-769,404
13/07/2021 15:09:37.703,98442,AM1V310 @324A36,54416,09FF99FD3D01,-247,-615,317
13/07/2021 15:09:37.763,98503,AM1V310 @324A36,54422,C1FE7DFDA000,-319,-643,160
13/07/2021 15:09:37.823,98563,AM1V310 @324A36,54428,67FE5AFDE600,-409,-678,230
13/07/2021 15:09:37.853,98592,AM1V310 @324A36,54434,55FEE1FC4A01,-427,-799,330
13/07/2021 15:09:37.913,98652,AM1V310 @324A36,54441,67FE8BFC7201,-409,-885,370
13/07/2021 15:09:37.973,98713,AM1V310 @324A36,54447,34FE8CFCDE00,-460,-884,222
13/07/2021 15:09:38.003,98742,AM1V310 @324A36,54453,10FE70FC2801,-496,-912,296
13/07/2021 15:09:38.063,98803,AM1V310 @324A36,54459,FDFD39FC1801,-515,-967,280
13/07/2021 15:09:38.123,98862,AM1V310 @324A36,54466,E0FD0EFC5601,-544,-1010,342
13/07/2021 15:09:38.153,98892,AM1V310 @324A36,54472,C3FD6EFBDB01,-573,-1170,475
13/07/2021 15:09:38.213,98953,AM1V310 @324A36,54478,F6FD79FBB201,-522,-1159,434
13/07/2021 15:09:38.273,99012,AM1V310 @324A36,54484,B4FEAAFC8B01,-332,-854,395
13/07/2021 15:09:38.303,99042,AM1V310 @324A36,54491,6DFF6DFCE901,-147,-915,489
13/07/2021 15:09:38.363,99103,AM1V310 @324A36,54497,01FF77FC9401,-255,-905,404
13/07/2021 15:09:38.423,99163,AM1V310 @324A36,54503,8BFEDEFC5601,-373,-802,342
13/07/2021 15:09:38.453,99192,AM1V310 @324A36,54509,B4FE36FDF8FF,-332,-714,-8
