timestamp,X (mg),Y (mg),Z (mg)
178138,-695,475,99
178199,-720,534,204
178259,-761,571,207
178289,-813,613,82
178349,-820,622,151
178409,-800,644,111
178438,-880,682,111
178499,-903,734,236
178559,-1100,785,277
178589,-1070,729,214
178649,-820,458,185
178709,-684,431,299
178738,-824,442,347
178799,-806,454,330
178859,-715,378,103
178889,-712,393,115
178949,-636,397,191
179009,-729,421,82
179038,-752,448,83
179099,-806,484,138
179159,-910,523,84
179188,-823,497,109
179249,-877,512,177
179309,-935,638,135
179369,-1205,873,222
179398,-1255,673,241
179459,-675,510,126
179489,-608,550,214
179549,-789,593,401
179609,-763,548,352
179638,-758,449,-11
179699,-648,419,91
179759,-561,436,281
179789,-595,482,185
179849,-781,510,157
179909,-744,536,205
179939,-823,574,102
180029,-862,611,125
180058,-803,650,190
180088,-930,703,233
180148,-1110,821,406
180209,-1307,702,399
180239,-798,383,42
180299,-610,366,153
180359,-823,454,293
180388,-713,440,82
180448,-720,356,55
180510,-674,343,283
180539,-620,385,78
180599,-735,419,-93
180659,-803,478,213
180689,-862,479,243
180749,-849,499,97
180809,-886,512,116
180838,-868,498,189
180899,-922,592,59
180959,-1145,758,162
180989,-1194,665,352
181049,-887,537,266
181109,-750,566,148
181138,-777,557,333
181199,-745,513,431
181259,-663,425,296
181288,-679,395,71
181349,-612,403,122
181409,-629,467,231
181438,-715,490,142
181499,-792,531,177
181559,-799,535,162
181589,-859,594,129
181649,-805,616,111
181709,-879,662,156
181738,-945,659,295
181799,-1052,802,416
181859,-1191,734,224
181889,-899,468,8
181949,-692,393,174
182009,-831,423,389
182038,-825,404,149
182099,-777,395,-52
182159,-661,332,59
182189,-616,340,165
182249,-654,373,24
182338,-767,413,109
182367,-850,441,214
182398,-866,458,137
182458,-882,468,74
182488,-904,501,120
182549,-887,551,30
182609,-970,705,117
182638,-1206,820,370
182699,-1279,650,451
182760,-719,554,62
182789,-720,575,172
182849,-766,575,430
182909,-643,510,370
182939,-612,414,144
182999,-610,407,57
183059,-578,467,225
183088,-696,509,161
183149,-714,509,87
183209,-821,579,198
183239,-802,593,90
183299,-830,625,107
183359,-851,676,197
183388,-1005,812,371
183449,-1237,791,396
183509,-977,553,150
183539,-715,364,128
183599,-769,443,397
183659,-808,462,342
183688,-832,416,-18
183748,-745,355,110
183809,-641,356,254
183838,-663,380,-22
183899,-720,412,42
183959,-772,445,224
183988,-821,461,94
184049,-873,483,24
184109,-856,461,147
184139,-904,523,99
184199,-879,567,-36
184259,-896,591,179
184288,-880,625,315
184349,-1075,728,381
184409,-1259,686,351
184438,-902,615,140
184498,-792,582,188
184559,-757,566,409
184588,-642,467,379
184648,-572,420,193
184709,-616,379,-15
184738,-626,421,285
184799,-659,486,326
184859,-757,507,156
184888,-786,560,156
184948,-784,559,239
185009,-856,588,126
2825358,-826,536,114
2825362,-824,509,131
2825385,-837,511,151
2825409,-912,518,129
2825424,-1047,551,145
2825470,-1405,689,105
2825530,-1153,571,205
2825560,-928,367,204
2825621,-880,257,167
2825680,-947,362,199
2825710,-855,391,171
2825801,-737,315,197
2825831,-664,278,161
2825890,-646,239,200
2825920,-736,325,193
2825980,-839,406,246
2826010,-925,458,242
2826071,-880,459,267
2826131,-914,471,240
2826160,-1081,535,263
2826251,-1145,556,316
2826280,-1350,707,110
2826310,-947,399,178
2826371,-751,163,21
2826490,-891,347,-13
2826533,-868,493,13
2826533,-659,372,41
2826580,-574,309,30
2826610,-557,337,53
2826671,-699,480,-11
2826760,-874,591,47
2826790,-900,581,34
2826880,-1035,537,6
2826905,-1069,626,22
2826920,-1326,670,-79
2826970,-1101,475,13
2827060,-879,294,-22
2827082,-833,272,144
2827120,-841,406,179
2827180,-766,377,118
2827210,-603,299,100
2827270,-661,338,126
2827330,-784,413,148
2827390,-896,485,155
2827420,-951,510,230
2827480,-1020,592,246
2827510,-1049,596,307
2827570,-1031,507,7
2827630,-1133,547,-139
2827661,-882,257,-98
2827721,-882,354,-39
2827781,-762,485,14
2827841,-628,323,3
2827870,-507,350,27
2827930,-569,383,0
2827991,-656,447,-23
2828020,-837,540,22
2828080,-907,573,26
2828140,-943,597,-17
2828170,-1104,705,-8
2828230,-1439,800,-30
2828260,-959,452,58
2828351,-868,305,64
2828382,-924,424,203
2828410,-828,474,112
2828470,-672,306,134
2828530,-538,251,127
2828560,-605,314,148
2828621,-694,407,201
2828681,-861,511,249
2828710,-988,605,297
2828770,-936,630,282
2828860,-1048,605,337
2828893,-1080,649,216
2828920,-1287,644,-79
2828980,-911,193,-51
2829010,-907,372,41
2829071,-852,484,71
2829130,-514,414,17
2829160,-663,307,35
2829221,-438,402,87
2829281,-611,484,1
2829371,-805,567,85
2829404,-958,585,86
2829460,-930,578,35
2829477,-1070,712,65
2829520,-1490,866,86
2829640,-1019,492,219
2829678,-743,203,109
2829678,-848,297,188
2829730,-807,482,121
2829760,-575,263,225
2829821,-651,235,150
2829880,-725,400,259
2829910,-808,410,255
2829970,-901,432,251
2830031,-1083,576,328
2830060,-1069,580,308
2830121,-1007,436,321
2830210,-1213,620,104
2830242,-967,355,75
2830270,-856,293,94
2830330,-805,390,67
2830360,-670,367,55
2830451,-692,329,6
2830480,-439,367,54
2830510,-562,424,42
2830571,-776,527,58
2830631,-972,637,149
2830691,-1052,638,63
2830720,-1172,763,56
2830780,-1344,728,244
2830810,-979,411,28
2830870,-939,249,129
2830930,-914,503,219
2830960,-621,419,117
2831021,-441,180,150
2831080,-508,193,194
2831110,-692,363,232
2831171,-890,529,287
2831260,-1069,596,355
2831293,-1080,629,177
2831320,-1125,613,352
2831380,-1146,639,218
2831410,-1034,502,85
2831471,-941,226,-15
2831530,-817,458,58
2831591,-668,505,50
2831620,-547,398,3
2831680,-578,361,50
2831710,-576,431,44
2831771,-661,450,91
2831830,-931,608,163
2831860,-948,643,144
2831951,-1025,581,38
2831984,-1294,787,26
2832010,-980,601,291
2832070,-912,307,29
2832130,-824,292,226
2832160,-861,495,160
2832251,-605,349,191
2832280,-559,232,108
2832310,-709,374,213
2832370,-748,411,235
2832430,-913,511,282
2832490,-887,522,250
2832551,-902,577,297
2832580,-1042,610,325
2832610,-1122,606,272
2832670,-1340,720,-291
2832731,-874,247,20
2832761,-846,344,-31
2832820,-905,486,32
2832880,-717,472,51
2832910,-595,340,64
2833001,-478,307,68
2833032,-511,378,85
2833060,-787,529,61
2833120,-961,614,124
2833180,-864,531,91
2833210,-840,505,135
2833271,-869,600,85
2833331,-1273,694,33
2833361,-1347,701,280
2833421,-1020,460,185
2833481,-790,230,162
2833510,-956,420,148
2833570,-756,402,177
2833631,-513,243,171
2833661,-604,246,134
2833721,-646,312,222
2833781,-802,444,242
2833810,-920,533,288
2833871,-909,563,253
2833930,-995,543,297
2833960,-1036,522,237
2834021,-1328,746,32
2834080,-957,417,85
2834111,-848,284,-11
2834230,-924,475,33
2834244,-878,501,29
2834290,-748,387,-11
2834320,-655,343,22
2834410,-582,324,17
2834425,-643,382,9
2834470,-793,463,52
2834531,-900,515,56
2834560,-945,577,62
2834620,-1036,656,97
2834710,-1313,779,92
2834742,-1031,443,352
2834770,-839,247,113
2834831,-888,309,206
2834860,-922,464,222
2834920,-628,365,179
2834981,-618,245,127
2835010,-571,251,196
2835070,-666,401,225
2835130,-811,469,256
2835160,-854,533,266
2835220,-825,557,303
2835310,-920,564,288
2835339,-1009,617,337
2835400,-1440,908,142
2835430,-1027,528,199
2835460,-752,272,75
2835520,-965,411,112
2835580,-858,518,80
2835640,-641,434,69
2835670,-432,311,69
2835731,-318,318,33
2835791,-593,466,51
2835820,-828,649,164
2835881,-932,652,137
2835910,-783,589,150
2766945,-856,496,104
2766970,-861,492,88
2767089,-867,483,90
2767121,-843,493,96
2767121,-846,492,69
2767180,-874,486,80
2767240,-994,516,76
2767270,-1182,584,-23
2767330,-1340,591,115
2767360,-1094,518,105
2767451,-819,339,55
2767481,-848,283,72
2767510,-894,409,132
2767570,-782,436,100
2767630,-714,291,159
2767660,-655,274,152
2767720,-692,361,136
2767840,-719,486,152
2767841,-881,509,202
2767885,-899,517,201
2767990,-829,462,206
2768025,-831,448,210
2768050,-897,532,280
2768081,-1180,638,251
2768170,-1421,788,91
2768193,-1124,385,193
2768230,-759,181,20
2768260,-891,385,27
2768320,-862,474,6
2768381,-716,381,-47
2768410,-646,316,-29
2768470,-623,321,-35
